"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"78173","Callahan,M.E.","Raktham,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"79152","Callahan,M.E.","Young,N.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"80134","Callahan,M.E.","Choopanya,K.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"81123","Callahan,M.E.","Mastro,T.D.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8287","Callahan,M.E.","Subbarao,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"150187","Vanichseni,S.","Hu,D.J.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"151173","Vanichseni,S.","Raktham,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"152152","Vanichseni,S.","Young,N.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"153134","Vanichseni,S.","Choopanya,K.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"154107","Vanichseni,S.","Mastro,T.D.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"15583","Vanichseni,S.","Subbarao,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"223173","Hu,D.J.","Raktham,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"224152","Hu,D.J.","Young,N.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"225134","Hu,D.J.","Choopanya,K.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"226107","Hu,D.J.","Mastro,T.D.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"22783","Hu,D.J.","Subbarao,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"295152","Raktham,S.","Young,N.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"296134","Raktham,S.","Choopanya,K.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"297107","Raktham,S.","Mastro,T.D.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"29883","Raktham,S.","Subbarao,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"366134","Young,N.","Choopanya,K.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"367107","Young,N.","Mastro,T.D.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"36883","Young,N.","Subbarao,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"436107","Choopanya,K.","Mastro,T.D.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"43783","Choopanya,K.","Subbarao,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"50583","Mastro,T.D.","Subbarao,S.",2000,"AIDS Res. Hum. Retroviruses 16 (14), 1445-1450 (2000)","Human immunodeficiency virus 1","Viruses",11676
"1309","Romano,L.","Venturi,G.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"2290","Romano,L.","Ferruzzi,R.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"3198","Romano,L.","Riccio,M.L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"4182","Romano,L.","Corsi,P.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"5189","Romano,L.","Leoncini,F.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"6140","Romano,L.","Vinattieri,A.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"7160","Romano,L.","Incandela,L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8288","Romano,L.","Valensin,P.E.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"972","Romano,L.","Zazzi,M.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"76221","Venturi,G.","Ferruzzi,R.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"77225","Venturi,G.","Riccio,M.L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"78174","Venturi,G.","Corsi,P.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"79153","Venturi,G.","Leoncini,F.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"80135","Venturi,G.","Vinattieri,A.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"81124","Venturi,G.","Incandela,L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8289","Venturi,G.","Valensin,P.E.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8397","Venturi,G.","Zazzi,M.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"150188","Ferruzzi,R.","Riccio,M.L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"151174","Ferruzzi,R.","Corsi,P.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"152153","Ferruzzi,R.","Leoncini,F.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"153135","Ferruzzi,R.","Vinattieri,A.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"154108","Ferruzzi,R.","Incandela,L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"15584","Ferruzzi,R.","Valensin,P.E.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"15664","Ferruzzi,R.","Zazzi,M.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"223174","Riccio,M.L.","Corsi,P.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"224153","Riccio,M.L.","Leoncini,F.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"225135","Riccio,M.L.","Vinattieri,A.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"226108","Riccio,M.L.","Incandela,L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"22784","Riccio,M.L.","Valensin,P.E.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"22864","Riccio,M.L.","Zazzi,M.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"295153","Corsi,P.","Leoncini,F.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"296135","Corsi,P.","Vinattieri,A.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"297108","Corsi,P.","Incandela,L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"29884","Corsi,P.","Valensin,P.E.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"29964","Corsi,P.","Zazzi,M.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"366135","Leoncini,F.","Vinattieri,A.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"367108","Leoncini,F.","Incandela,L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"36884","Leoncini,F.","Valensin,P.E.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"36964","Leoncini,F.","Zazzi,M.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"436108","Vinattieri,A.","Incandela,L.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"43784","Vinattieri,A.","Valensin,P.E.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"43864","Vinattieri,A.","Zazzi,M.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"50584","Incandela,L.","Valensin,P.E.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"50664","Incandela,L.","Zazzi,M.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"57364","Valensin,P.E.","Zazzi,M.",2000,"AIDS 14 (14), 2204-2206 (2000)","Human immunodeficiency virus 1","Viruses",11676
"1324","Cornelissen,M.","van Den Burg,R.",2000,"J. Gen. Virol. 81 (Pt 2), 515-523 (2000)","Human immunodeficiency virus 1","Viruses",11676
"2300","Cornelissen,M.","Zorgdrager,F.",2000,"J. Gen. Virol. 81 (Pt 2), 515-523 (2000)","Human immunodeficiency virus 1","Viruses",11676
"3199","Cornelissen,M.","Goudsmit,J.",2000,"J. Gen. Virol. 81 (Pt 2), 515-523 (2000)","Human immunodeficiency virus 1","Viruses",11676
"76222","van Den Burg,R.","Zorgdrager,F.",2000,"J. Gen. Virol. 81 (Pt 2), 515-523 (2000)","Human immunodeficiency virus 1","Viruses",11676
"77226","van Den Burg,R.","Goudsmit,J.",2000,"J. Gen. Virol. 81 (Pt 2), 515-523 (2000)","Human immunodeficiency virus 1","Viruses",11676
"150189","Zorgdrager,F.","Goudsmit,J.",2000,"J. Gen. Virol. 81 (Pt 2), 515-523 (2000)","Human immunodeficiency virus 1","Viruses",11676
"1325","Nkengasong,J.N.","Luo,C.C.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"2310","Nkengasong,J.N.","Abouya,L.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"3200","Nkengasong,J.N.","Pieniazek,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"4183","Nkengasong,J.N.","Maurice,C.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"5190","Nkengasong,J.N.","Sassan-Morokro,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"6141","Nkengasong,J.N.","Ellenberger,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"7162","Nkengasong,J.N.","Hu,D.J.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8290","Nkengasong,J.N.","Pau,C.P.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"973","Nkengasong,J.N.","Dobbs,T.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"1049","Nkengasong,J.N.","Respess,R.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"11112","Nkengasong,J.N.","Coulibaly,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"12100","Nkengasong,J.N.","Coulibaly,I.M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"1326","Nkengasong,J.N.","Wiktor,S.Z.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"1419","Nkengasong,J.N.","Greenberg,A.E.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"1590","Nkengasong,J.N.","Rayfield,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"76223","Luo,C.C.","Abouya,L.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"77227","Luo,C.C.","Pieniazek,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"78175","Luo,C.C.","Maurice,C.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"79154","Luo,C.C.","Sassan-Morokro,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"80136","Luo,C.C.","Ellenberger,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"81125","Luo,C.C.","Hu,D.J.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8291","Luo,C.C.","Pau,C.P.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8398","Luo,C.C.","Dobbs,T.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8449","Luo,C.C.","Respess,R.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8540","Luo,C.C.","Coulibaly,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8629","Luo,C.C.","Coulibaly,I.M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8721","Luo,C.C.","Wiktor,S.Z.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8816","Luo,C.C.","Greenberg,A.E.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"8916","Luo,C.C.","Rayfield,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"150190","Abouya,L.","Pieniazek,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"151175","Abouya,L.","Maurice,C.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"152154","Abouya,L.","Sassan-Morokro,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"153136","Abouya,L.","Ellenberger,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"154109","Abouya,L.","Hu,D.J.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"15585","Abouya,L.","Pau,C.P.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"15665","Abouya,L.","Dobbs,T.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"15747","Abouya,L.","Respess,R.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"15836","Abouya,L.","Coulibaly,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"15924","Abouya,L.","Coulibaly,I.M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"16015","Abouya,L.","Wiktor,S.Z.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"16113","Abouya,L.","Greenberg,A.E.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"1629","Abouya,L.","Rayfield,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"223175","Pieniazek,D.","Maurice,C.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"224154","Pieniazek,D.","Sassan-Morokro,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"225136","Pieniazek,D.","Ellenberger,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"226109","Pieniazek,D.","Hu,D.J.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"22785","Pieniazek,D.","Pau,C.P.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"22865","Pieniazek,D.","Dobbs,T.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"22947","Pieniazek,D.","Respess,R.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"23036","Pieniazek,D.","Coulibaly,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"23124","Pieniazek,D.","Coulibaly,I.M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"23215","Pieniazek,D.","Wiktor,S.Z.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"23310","Pieniazek,D.","Greenberg,A.E.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"2349","Pieniazek,D.","Rayfield,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"295154","Maurice,C.","Sassan-Morokro,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"296136","Maurice,C.","Ellenberger,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"297109","Maurice,C.","Hu,D.J.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"29885","Maurice,C.","Pau,C.P.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"29965","Maurice,C.","Dobbs,T.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"30047","Maurice,C.","Respess,R.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"30136","Maurice,C.","Coulibaly,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"30224","Maurice,C.","Coulibaly,I.M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"30314","Maurice,C.","Wiktor,S.Z.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"3049","Maurice,C.","Greenberg,A.E.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"3058","Maurice,C.","Rayfield,M.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"366136","Sassan-Morokro,M.","Ellenberger,D.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"367109","Sassan-Morokro,M.","Hu,D.J.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"36885","Sassan-Morokro,M.","Pau,C.P.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"36965","Sassan-Morokro,M.","Dobbs,T.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
"37047","Sassan-Morokro,M.","Respess,R.",2000,"J. Acquir. Immune Defic. Syndr. 23 (5), 430-436 (2000)","Human immunodeficiency virus 1","Viruses",11676
